variant,family,act,weight,scale,target_freq_mhz,converged,wns_ns,area_um2,submodule_areas,power_default_W,submodule_powers_default,power_vcd_W,submodule_powers_vcd,critical_path_ns,achieved_fmax_mhz,vcd_valid_cycles,sigma_act,sigma_w,K,blocks,source
baseline_act-E2M3_w-E2M3_UE6M2,baseline,E2M3,E2M3,UE6M2,677,false,-0.0600,5090.147999,CustomOperator_E2M3_to_E2M3_0: 56.3220 (1 inst); CustomOperator_E2M3_to_E2M3_1: 53.6760 (1 inst); CustomOperator_E2M3_to_E2M3_2: 76.3560 (1 inst); CustomOperator_E2M3_to_E2M3_3: 81.3960 (1 inst); FPNAdder: 1040.7600 (1 inst); FixedFPTree_exp6_mant8_out11_vec4_range4: 2477.6640 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst); ScaleAddition_E2M3_to_E2M3_scale_UE6M2_wide11: 784.2240 (1 inst); ScaleToFP14b_E2M3_x_E2M3_UE6M2_wide17: 430.7940 (1 inst),3.656000e-03,CustomOperator_E2M3_to_E2M3_0: 2.270e-05 (1 inst); CustomOperator_E2M3_to_E2M3_1: 1.820e-05 (1 inst); CustomOperator_E2M3_to_E2M3_2: 2.450e-05 (1 inst); CustomOperator_E2M3_to_E2M3_3: 2.930e-05 (1 inst); FPNAdder: 6.760e-04 (1 inst); FixedFPTree_exp6_mant8_out11_vec4_range4: 1.780e-03 (1 inst); SNPS_CLOCK_GATE: 5.970e-07 (1 inst); ScaleAddition_E2M3_to_E2M3_scale_UE6M2_wide11: 6.960e-04 (1 inst); ScaleToFP14b_E2M3_x_E2M3_UE6M2_wide17: 3.880e-04 (1 inst),2.472000e-03,CustomOperator_E2M3_to_E2M3_0: 3.770e-05 (1 inst); CustomOperator_E2M3_to_E2M3_1: 3.050e-05 (1 inst); CustomOperator_E2M3_to_E2M3_2: 4.380e-05 (1 inst); CustomOperator_E2M3_to_E2M3_3: 4.830e-05 (1 inst); FPNAdder: 3.700e-04 (1 inst); FixedFPTree_exp6_mant8_out11_vec4_range4: 1.310e-03 (1 inst); SNPS_CLOCK_GATE: 8.750e-06 (1 inst); ScaleAddition_E2M3_to_E2M3_scale_UE6M2_wide11: 3.710e-04 (1 inst); ScaleToFP14b_E2M3_x_E2M3_UE6M2_wide17: 1.670e-04 (1 inst),1.5371,650.6,1059,0.372,0.0366,2048,1,atfmax
baseline_act-E4M3_w-E2M3_UE8M0,baseline,E4M3,E2M3,UE8M0,682,true,0.0000,4404.204000,CustomOperator_E4M3_to_E2M3_0: 53.9280 (1 inst); CustomOperator_E4M3_to_E2M3_1: 56.9520 (1 inst); CustomOperator_E4M3_to_E2M3_2: 78.1200 (1 inst); CustomOperator_E4M3_to_E2M3_3: 79.7580 (1 inst); DirectToFP14b_E4M3_x_E2M3_UE8M0: 152.2080 (1 inst); FPNAdder: 892.4580 (1 inst); FixedFPTree_exp7_mant8_out8_vec4_range16: 3009.3840 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst),2.725000e-03,CustomOperator_E4M3_to_E2M3_0: 2.220e-05 (1 inst); CustomOperator_E4M3_to_E2M3_1: 2.160e-05 (1 inst); CustomOperator_E4M3_to_E2M3_2: 2.740e-05 (1 inst); CustomOperator_E4M3_to_E2M3_3: 2.750e-05 (1 inst); DirectToFP14b_E4M3_x_E2M3_UE8M0: 1.060e-04 (1 inst); FPNAdder: 4.310e-04 (1 inst); FixedFPTree_exp7_mant8_out8_vec4_range16: 2.080e-03 (1 inst); SNPS_CLOCK_GATE: 5.900e-07 (1 inst),1.700000e-03,CustomOperator_E4M3_to_E2M3_0: 3.620e-05 (1 inst); CustomOperator_E4M3_to_E2M3_1: 3.410e-05 (1 inst); CustomOperator_E4M3_to_E2M3_2: 4.510e-05 (1 inst); CustomOperator_E4M3_to_E2M3_3: 4.530e-05 (1 inst); DirectToFP14b_E4M3_x_E2M3_UE8M0: 3.650e-05 (1 inst); FPNAdder: 2.720e-04 (1 inst); FixedFPTree_exp7_mant8_out8_vec4_range16: 1.140e-03 (1 inst); SNPS_CLOCK_GATE: 8.820e-06 (1 inst),1.4663,682.0,1059,0.372,0.0366,2048,1,atfmax
baseline_act-INT8_w-INT8_UE7M1,baseline,INT8,INT8,UE7M1,682,true,0.0000,4905.683999,CustomOperator_INT8_to_INT8_0: 443.0160 (1 inst); CustomOperator_INT8_to_INT8_1: 433.5660 (1 inst); CustomOperator_INT8_to_INT8_2: 367.0380 (1 inst); CustomOperator_INT8_to_INT8_3: 424.2420 (1 inst); FPNAdder: 1215.6480 (1 inst); FixedFPTree_exp8_mant14_out18_vec4_range0: 1015.8120 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst); ScaleAddition_INT8_to_INT8_scale_UE7M1_wide18: 562.7160 (1 inst); ScaleToFP19b_INT8_x_INT8_UE7M1_wide22: 347.5080 (1 inst),3.653000e-03,CustomOperator_INT8_to_INT8_0: 2.860e-04 (1 inst); CustomOperator_INT8_to_INT8_1: 3.010e-04 (1 inst); CustomOperator_INT8_to_INT8_2: 2.460e-04 (1 inst); CustomOperator_INT8_to_INT8_3: 2.680e-04 (1 inst); FPNAdder: 7.120e-04 (1 inst); FixedFPTree_exp8_mant14_out18_vec4_range0: 1.050e-03 (1 inst); SNPS_CLOCK_GATE: 6.570e-07 (1 inst); ScaleAddition_INT8_to_INT8_scale_UE7M1_wide18: 5.090e-04 (1 inst); ScaleToFP19b_INT8_x_INT8_UE7M1_wide22: 2.620e-04 (1 inst),2.618000e-03,CustomOperator_INT8_to_INT8_0: 2.920e-04 (1 inst); CustomOperator_INT8_to_INT8_1: 2.990e-04 (1 inst); CustomOperator_INT8_to_INT8_2: 2.550e-04 (1 inst); CustomOperator_INT8_to_INT8_3: 2.820e-04 (1 inst); FPNAdder: 3.880e-04 (1 inst); FixedFPTree_exp8_mant14_out18_vec4_range0: 6.530e-04 (1 inst); SNPS_CLOCK_GATE: 9.910e-06 (1 inst); ScaleAddition_INT8_to_INT8_scale_UE7M1_wide18: 2.230e-04 (1 inst); ScaleToFP19b_INT8_x_INT8_UE7M1_wide22: 1.200e-04 (1 inst),1.4663,682.0,1059,0.372,0.0366,2048,1,atfmax
baseline_act-INT8_w-E5M2_UE8M0,baseline,INT8,E5M2,UE8M0,682,true,-0.0300,8212.302000,CustomOperator_INT8_to_E5M2_0: 88.2000 (1 inst); CustomOperator_INT8_to_E5M2_1: 97.7760 (1 inst); CustomOperator_INT8_to_E5M2_2: 127.0080 (1 inst); CustomOperator_INT8_to_E5M2_3: 117.5580 (1 inst); DirectToFP19b_INT8_x_E5M2_UE8M0: 170.4780 (1 inst); FPNAdder: 1414.8540 (1 inst); FixedFPTree_exp8_mant10_out10_vec4_range29: 6083.7840 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst),5.189000e-03,CustomOperator_INT8_to_E5M2_0: 3.560e-05 (1 inst); CustomOperator_INT8_to_E5M2_1: 4.020e-05 (1 inst); CustomOperator_INT8_to_E5M2_2: 4.770e-05 (1 inst); CustomOperator_INT8_to_E5M2_3: 4.630e-05 (1 inst); DirectToFP19b_INT8_x_E5M2_UE8M0: 1.240e-04 (1 inst); FPNAdder: 6.670e-04 (1 inst); FixedFPTree_exp8_mant10_out10_vec4_range29: 4.210e-03 (1 inst); SNPS_CLOCK_GATE: 6.610e-07 (1 inst),2.667000e-03,CustomOperator_INT8_to_E5M2_0: 4.950e-05 (1 inst); CustomOperator_INT8_to_E5M2_1: 5.280e-05 (1 inst); CustomOperator_INT8_to_E5M2_2: 5.670e-05 (1 inst); CustomOperator_INT8_to_E5M2_3: 5.540e-05 (1 inst); DirectToFP19b_INT8_x_E5M2_UE8M0: 4.070e-05 (1 inst); FPNAdder: 4.130e-04 (1 inst); FixedFPTree_exp8_mant10_out10_vec4_range29: 1.900e-03 (1 inst); SNPS_CLOCK_GATE: 9.910e-06 (1 inst),1.4963,668.3,1059,0.372,0.0366,2048,1,atfmax
baseline_act-E3M2_w-E2M1_UE7M1,baseline,E3M2,E2M1,UE7M1,687,false,-0.1000,5339.627999,CustomOperator_E3M2_to_E2M1_0: 38.1780 (1 inst); CustomOperator_E3M2_to_E2M1_1: 34.9020 (1 inst); CustomOperator_E3M2_to_E2M1_2: 70.5600 (1 inst); CustomOperator_E3M2_to_E2M1_3: 54.5580 (1 inst); FPNAdder: 1337.4900 (1 inst); FixedFPTree_exp7_mant5_out13_vec4_range8: 2711.6460 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst); ScaleAddition_E3M2_to_E2M1_scale_UE7M1_wide13: 485.3520 (1 inst); ScaleToFP14b_E3M2_x_E2M1_UE7M1_wide17: 515.7180 (1 inst),3.170000e-03,CustomOperator_E3M2_to_E2M1_0: 1.260e-05 (1 inst); CustomOperator_E3M2_to_E2M1_1: 1.320e-05 (1 inst); CustomOperator_E3M2_to_E2M1_2: 2.200e-05 (1 inst); CustomOperator_E3M2_to_E2M1_3: 1.790e-05 (1 inst); FPNAdder: 7.670e-04 (1 inst); FixedFPTree_exp7_mant5_out13_vec4_range8: 1.610e-03 (1 inst); SNPS_CLOCK_GATE: 5.880e-07 (1 inst); ScaleAddition_E3M2_to_E2M1_scale_UE7M1_wide13: 3.490e-04 (1 inst); ScaleToFP14b_E3M2_x_E2M1_UE7M1_wide17: 3.550e-04 (1 inst),2.056000e-03,CustomOperator_E3M2_to_E2M1_0: 2.330e-05 (1 inst); CustomOperator_E3M2_to_E2M1_1: 2.200e-05 (1 inst); CustomOperator_E3M2_to_E2M1_2: 4.250e-05 (1 inst); CustomOperator_E3M2_to_E2M1_3: 3.220e-05 (1 inst); FPNAdder: 4.240e-04 (1 inst); FixedFPTree_exp7_mant5_out13_vec4_range8: 1.110e-03 (1 inst); SNPS_CLOCK_GATE: 8.880e-06 (1 inst); ScaleAddition_E3M2_to_E2M1_scale_UE7M1_wide13: 1.530e-04 (1 inst); ScaleToFP14b_E3M2_x_E2M1_UE7M1_wide17: 1.620e-04 (1 inst),1.5556,642.8,1059,0.372,0.0366,2048,1,atfmax
baseline_act-INT8_w-E2M1_UE6M2,baseline,INT8,E2M1,UE6M2,687,false,-0.1000,5946.948003,CustomOperator_INT8_to_E2M1_0: 85.1760 (1 inst); CustomOperator_INT8_to_E2M1_1: 92.4840 (1 inst); CustomOperator_INT8_to_E2M1_2: 90.8460 (1 inst); CustomOperator_INT8_to_E2M1_3: 91.6020 (1 inst); FPNAdder: 1407.1680 (1 inst); FixedFPTree_exp7_mant9_out16_vec4_range2: 2326.3380 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst); ScaleAddition_INT8_to_E2M1_scale_UE6M2_wide16: 1089.9000 (1 inst); ScaleToFP19b_INT8_x_E2M1_UE6M2_wide22: 654.3180 (1 inst),3.782000e-03,CustomOperator_INT8_to_E2M1_0: 3.110e-05 (1 inst); CustomOperator_INT8_to_E2M1_1: 3.570e-05 (1 inst); CustomOperator_INT8_to_E2M1_2: 3.260e-05 (1 inst); CustomOperator_INT8_to_E2M1_3: 3.600e-05 (1 inst); FPNAdder: 8.940e-04 (1 inst); FixedFPTree_exp7_mant9_out16_vec4_range2: 1.440e-03 (1 inst); SNPS_CLOCK_GATE: 6.610e-07 (1 inst); ScaleAddition_INT8_to_E2M1_scale_UE6M2_wide16: 8.040e-04 (1 inst); ScaleToFP19b_INT8_x_E2M1_UE6M2_wide22: 4.820e-04 (1 inst),2.497000e-03,CustomOperator_INT8_to_E2M1_0: 5.310e-05 (1 inst); CustomOperator_INT8_to_E2M1_1: 5.570e-05 (1 inst); CustomOperator_INT8_to_E2M1_2: 5.500e-05 (1 inst); CustomOperator_INT8_to_E2M1_3: 5.590e-05 (1 inst); FPNAdder: 4.370e-04 (1 inst); FixedFPTree_exp7_mant9_out16_vec4_range2: 1.160e-03 (1 inst); SNPS_CLOCK_GATE: 9.970e-06 (1 inst); ScaleAddition_INT8_to_E2M1_scale_UE6M2_wide16: 3.910e-04 (1 inst); ScaleToFP19b_INT8_x_E2M1_UE6M2_wide22: 1.840e-04 (1 inst),1.5556,642.8,1059,0.372,0.0366,2048,1,atfmax
baseline_act-INT8_w-E4M3_UE8M0,baseline,INT8,E4M3,UE8M0,687,true,-0.0100,6553.259996,CustomOperator_INT8_to_E4M3_0: 95.1300 (1 inst); CustomOperator_INT8_to_E4M3_1: 107.2260 (1 inst); CustomOperator_INT8_to_E4M3_2: 129.9060 (1 inst); CustomOperator_INT8_to_E4M3_3: 125.6220 (1 inst); DirectToFP19b_INT8_x_E4M3_UE8M0: 194.2920 (1 inst); FPNAdder: 1275.2460 (1 inst); FixedFPTree_exp7_mant11_out11_vec4_range14: 4526.8020 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst),4.305000e-03,CustomOperator_INT8_to_E4M3_0: 4.130e-05 (1 inst); CustomOperator_INT8_to_E4M3_1: 5.030e-05 (1 inst); CustomOperator_INT8_to_E4M3_2: 5.140e-05 (1 inst); CustomOperator_INT8_to_E4M3_3: 5.250e-05 (1 inst); DirectToFP19b_INT8_x_E4M3_UE8M0: 1.440e-04 (1 inst); FPNAdder: 6.640e-04 (1 inst); FixedFPTree_exp7_mant11_out11_vec4_range14: 3.280e-03 (1 inst); SNPS_CLOCK_GATE: 6.570e-07 (1 inst),2.672000e-03,CustomOperator_INT8_to_E4M3_0: 5.410e-05 (1 inst); CustomOperator_INT8_to_E4M3_1: 6.170e-05 (1 inst); CustomOperator_INT8_to_E4M3_2: 7.160e-05 (1 inst); CustomOperator_INT8_to_E4M3_3: 6.970e-05 (1 inst); DirectToFP19b_INT8_x_E4M3_UE8M0: 6.240e-05 (1 inst); FPNAdder: 4.010e-04 (1 inst); FixedFPTree_exp7_mant11_out11_vec4_range14: 1.850e-03 (1 inst); SNPS_CLOCK_GATE: 9.970e-06 (1 inst),1.4656,682.3,1059,0.372,0.0366,2048,1,atfmax
baseline_act-INT8_w-E2M3_UE7M1,baseline,INT8,E2M3,UE7M1,687,false,-0.1200,6749.946000,CustomOperator_INT8_to_E2M3_0: 299.3760 (1 inst); CustomOperator_INT8_to_E2M3_1: 331.8840 (1 inst); CustomOperator_INT8_to_E2M3_2: 322.1820 (1 inst); CustomOperator_INT8_to_E2M3_3: 251.2440 (1 inst); FPNAdder: 1261.3860 (1 inst); FixedFPTree_exp7_mant11_out18_vec4_range2: 2924.3340 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst); ScaleAddition_INT8_to_E2M3_scale_UE7M1_wide18: 682.4160 (1 inst); ScaleToFP19b_INT8_x_E2M3_UE7M1_wide22: 569.2680 (1 inst),4.110000e-03,CustomOperator_INT8_to_E2M3_0: 1.510e-04 (1 inst); CustomOperator_INT8_to_E2M3_1: 1.480e-04 (1 inst); CustomOperator_INT8_to_E2M3_2: 1.600e-04 (1 inst); CustomOperator_INT8_to_E2M3_3: 1.220e-04 (1 inst); FPNAdder: 6.670e-04 (1 inst); FixedFPTree_exp7_mant11_out18_vec4_range2: 2.000e-03 (1 inst); SNPS_CLOCK_GATE: 6.570e-07 (1 inst); ScaleAddition_INT8_to_E2M3_scale_UE7M1_wide18: 4.700e-04 (1 inst); ScaleToFP19b_INT8_x_E2M3_UE7M1_wide22: 3.700e-04 (1 inst),3.079000e-03,CustomOperator_INT8_to_E2M3_0: 1.840e-04 (1 inst); CustomOperator_INT8_to_E2M3_1: 1.890e-04 (1 inst); CustomOperator_INT8_to_E2M3_2: 1.960e-04 (1 inst); CustomOperator_INT8_to_E2M3_3: 1.510e-04 (1 inst); FPNAdder: 3.860e-04 (1 inst); FixedFPTree_exp7_mant11_out18_vec4_range2: 1.480e-03 (1 inst); SNPS_CLOCK_GATE: 9.970e-06 (1 inst); ScaleAddition_INT8_to_E2M3_scale_UE7M1_wide18: 2.140e-04 (1 inst); ScaleToFP19b_INT8_x_E2M3_UE7M1_wide22: 1.770e-04 (1 inst),1.5756,634.7,1059,0.372,0.0366,2048,1,atfmax
baseline_act-E2M1_w-E2M1_UE8M0,baseline,E2M1,E2M1,UE8M0,700,true,0.0000,1351.224000,CustomOperator_E2M1_to_E2M1_0: 9.4500 (1 inst); CustomOperator_E2M1_to_E2M1_1: 10.8360 (1 inst); CustomOperator_E2M1_to_E2M1_2: 22.6800 (1 inst); CustomOperator_E2M1_to_E2M1_3: 19.6560 (1 inst); DirectToFP14b_E2M1_x_E2M1_UE8M0_wide14: 93.7440 (1 inst); FPNAdder: 589.3020 (1 inst); FixedFPTree_exp7_mant4_out14_vec4_range4: 531.0900 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst),6.331000e-04,CustomOperator_E2M1_to_E2M1_0: 2.980e-06 (1 inst); CustomOperator_E2M1_to_E2M1_1: 3.810e-06 (1 inst); CustomOperator_E2M1_to_E2M1_2: 6.450e-06 (1 inst); CustomOperator_E2M1_to_E2M1_3: 5.160e-06 (1 inst); DirectToFP14b_E2M1_x_E2M1_UE8M0_wide14: 5.250e-05 (1 inst); FPNAdder: 2.590e-04 (1 inst); FixedFPTree_exp7_mant4_out14_vec4_range4: 2.930e-04 (1 inst); SNPS_CLOCK_GATE: 5.830e-07 (1 inst),5.119000e-04,CustomOperator_E2M1_to_E2M1_0: 6.210e-06 (1 inst); CustomOperator_E2M1_to_E2M1_1: 7.750e-06 (1 inst); CustomOperator_E2M1_to_E2M1_2: 1.330e-05 (1 inst); CustomOperator_E2M1_to_E2M1_3: 9.190e-06 (1 inst); DirectToFP14b_E2M1_x_E2M1_UE8M0_wide14: 1.460e-05 (1 inst); FPNAdder: 1.450e-04 (1 inst); FixedFPTree_exp7_mant4_out14_vec4_range4: 2.350e-04 (1 inst); SNPS_CLOCK_GATE: 9.060e-06 (1 inst),1.4286,700.0,1059,0.372,0.0366,2048,1,e2m1_fsweep
baseline_act-E2M3_w-E2M1_UE8M0,baseline,E2M3,E2M1,UE8M0,700,true,0.0000,1725.822000,CustomOperator_E2M3_to_E2M1_0: 17.5140 (1 inst); CustomOperator_E2M3_to_E2M1_1: 23.5620 (1 inst); CustomOperator_E2M3_to_E2M1_2: 35.2800 (1 inst); CustomOperator_E2M3_to_E2M1_3: 27.5940 (1 inst); DirectToFP14b_E2M3_x_E2M1_UE8M0: 92.6100 (1 inst); FPNAdder: 643.6080 (1 inst); FixedFPTree_exp6_mant6_out6_vec4_range4: 809.5500 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst),9.037000e-04,CustomOperator_E2M3_to_E2M1_0: 6.780e-06 (1 inst); CustomOperator_E2M3_to_E2M1_1: 7.940e-06 (1 inst); CustomOperator_E2M3_to_E2M1_2: 1.080e-05 (1 inst); CustomOperator_E2M3_to_E2M1_3: 8.470e-06 (1 inst); DirectToFP14b_E2M3_x_E2M1_UE8M0: 6.470e-05 (1 inst); FPNAdder: 2.830e-04 (1 inst); FixedFPTree_exp6_mant6_out6_vec4_range4: 5.110e-04 (1 inst); SNPS_CLOCK_GATE: 5.850e-07 (1 inst),7.357000e-04,CustomOperator_E2M3_to_E2M1_0: 1.290e-05 (1 inst); CustomOperator_E2M3_to_E2M1_1: 1.590e-05 (1 inst); CustomOperator_E2M3_to_E2M1_2: 2.320e-05 (1 inst); CustomOperator_E2M3_to_E2M1_3: 1.630e-05 (1 inst); DirectToFP14b_E2M3_x_E2M1_UE8M0: 2.220e-05 (1 inst); FPNAdder: 1.590e-04 (1 inst); FixedFPTree_exp6_mant6_out6_vec4_range4: 4.020e-04 (1 inst); SNPS_CLOCK_GATE: 9.060e-06 (1 inst),1.4286,700.0,1059,0.372,0.0366,2048,1,5freq
baseline_act-E2M3_w-E2M3_UE8M0,baseline,E2M3,E2M3,UE8M0,700,true,0.0000,1948.968003,CustomOperator_E2M3_to_E2M3_0: 45.6120 (1 inst); CustomOperator_E2M3_to_E2M3_1: 46.8720 (1 inst); CustomOperator_E2M3_to_E2M3_2: 63.1260 (1 inst); CustomOperator_E2M3_to_E2M3_3: 63.2520 (1 inst); DirectToFP14b_E2M3_x_E2M3_UE8M0: 90.3420 (1 inst); FPNAdder: 650.0340 (1 inst); FixedFPTree_exp6_mant8_out8_vec4_range4: 908.2080 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst),1.114000e-03,CustomOperator_E2M3_to_E2M3_0: 1.660e-05 (1 inst); CustomOperator_E2M3_to_E2M3_1: 1.720e-05 (1 inst); CustomOperator_E2M3_to_E2M3_2: 2.150e-05 (1 inst); CustomOperator_E2M3_to_E2M3_3: 1.980e-05 (1 inst); DirectToFP14b_E2M3_x_E2M3_UE8M0: 6.080e-05 (1 inst); FPNAdder: 3.220e-04 (1 inst); FixedFPTree_exp6_mant8_out8_vec4_range4: 6.430e-04 (1 inst); SNPS_CLOCK_GATE: 5.840e-07 (1 inst),9.056000e-04,CustomOperator_E2M3_to_E2M3_0: 2.820e-05 (1 inst); CustomOperator_E2M3_to_E2M3_1: 2.920e-05 (1 inst); CustomOperator_E2M3_to_E2M3_2: 3.720e-05 (1 inst); CustomOperator_E2M3_to_E2M3_3: 3.460e-05 (1 inst); DirectToFP14b_E2M3_x_E2M3_UE8M0: 2.150e-05 (1 inst); FPNAdder: 1.910e-04 (1 inst); FixedFPTree_exp6_mant8_out8_vec4_range4: 4.750e-04 (1 inst); SNPS_CLOCK_GATE: 9.060e-06 (1 inst),1.4286,700.0,1059,0.372,0.0366,2048,1,5freq
baseline_act-INT8_w-E2M1_UE8M0,baseline,INT8,E2M1,UE8M0,700,true,0.0000,2097.774001,CustomOperator_INT8_to_E2M1_0: 41.2020 (1 inst); CustomOperator_INT8_to_E2M1_1: 45.3600 (1 inst); CustomOperator_INT8_to_E2M1_2: 48.2580 (1 inst); CustomOperator_INT8_to_E2M1_3: 46.2420 (1 inst); DirectToFP19b_INT8_x_E2M1_UE8M0: 108.6120 (1 inst); FPNAdder: 803.3760 (1 inst); FixedFPTree_exp7_mant9_out9_vec4_range2: 916.3980 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst),1.108000e-03,CustomOperator_INT8_to_E2M1_0: 1.560e-05 (1 inst); CustomOperator_INT8_to_E2M1_1: 1.730e-05 (1 inst); CustomOperator_INT8_to_E2M1_2: 1.760e-05 (1 inst); CustomOperator_INT8_to_E2M1_3: 1.620e-05 (1 inst); DirectToFP19b_INT8_x_E2M1_UE8M0: 7.090e-05 (1 inst); FPNAdder: 3.800e-04 (1 inst); FixedFPTree_exp7_mant9_out9_vec4_range2: 5.790e-04 (1 inst); SNPS_CLOCK_GATE: 6.460e-07 (1 inst),9.452000e-04,CustomOperator_INT8_to_E2M1_0: 2.520e-05 (1 inst); CustomOperator_INT8_to_E2M1_1: 2.810e-05 (1 inst); CustomOperator_INT8_to_E2M1_2: 2.810e-05 (1 inst); CustomOperator_INT8_to_E2M1_3: 2.420e-05 (1 inst); DirectToFP19b_INT8_x_E2M1_UE8M0: 2.440e-05 (1 inst); FPNAdder: 2.230e-04 (1 inst); FixedFPTree_exp7_mant9_out9_vec4_range2: 4.920e-04 (1 inst); SNPS_CLOCK_GATE: 1.020e-05 (1 inst),1.4286,700.0,1059,0.372,0.0366,2048,1,5freq
baseline_act-E3M2_w-E2M1_UE8M0,baseline,E3M2,E2M1,UE8M0,700,true,0.0000,2360.484003,CustomOperator_E3M2_to_E2M1_0: 22.9320 (1 inst); CustomOperator_E3M2_to_E2M1_1: 26.9640 (1 inst); CustomOperator_E3M2_to_E2M1_2: 40.4460 (1 inst); CustomOperator_E3M2_to_E2M1_3: 34.7760 (1 inst); DirectToFP14b_E3M2_x_E2M1_UE8M0: 106.0920 (1 inst); FPNAdder: 769.7340 (1 inst); FixedFPTree_exp6_mant5_out5_vec4_range8: 1276.1280 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst),1.257000e-03,CustomOperator_E3M2_to_E2M1_0: 9.410e-06 (1 inst); CustomOperator_E3M2_to_E2M1_1: 1.060e-05 (1 inst); CustomOperator_E3M2_to_E2M1_2: 1.450e-05 (1 inst); CustomOperator_E3M2_to_E2M1_3: 1.270e-05 (1 inst); DirectToFP14b_E3M2_x_E2M1_UE8M0: 7.310e-05 (1 inst); FPNAdder: 3.170e-04 (1 inst); FixedFPTree_exp6_mant5_out5_vec4_range8: 8.080e-04 (1 inst); SNPS_CLOCK_GATE: 5.890e-07 (1 inst),9.584000e-04,CustomOperator_E3M2_to_E2M1_0: 1.710e-05 (1 inst); CustomOperator_E3M2_to_E2M1_1: 1.950e-05 (1 inst); CustomOperator_E3M2_to_E2M1_2: 2.670e-05 (1 inst); CustomOperator_E3M2_to_E2M1_3: 2.150e-05 (1 inst); DirectToFP14b_E3M2_x_E2M1_UE8M0: 2.840e-05 (1 inst); FPNAdder: 2.110e-04 (1 inst); FixedFPTree_exp6_mant5_out5_vec4_range8: 5.510e-04 (1 inst); SNPS_CLOCK_GATE: 9.060e-06 (1 inst),1.4286,700.0,1059,0.372,0.0366,2048,1,5freq
baseline_act-E3M2_w-E2M3_UE8M0,baseline,E3M2,E2M3,UE8M0,700,true,0.0000,2428.272000,CustomOperator_E3M2_to_E2M3_0: 32.6340 (1 inst); CustomOperator_E3M2_to_E2M3_1: 39.4380 (1 inst); CustomOperator_E3M2_to_E2M3_2: 48.0060 (1 inst); CustomOperator_E3M2_to_E2M3_3: 49.1400 (1 inst); DirectToFP14b_E3M2_x_E2M3_UE8M0: 109.2420 (1 inst); FPNAdder: 684.4320 (1 inst); FixedFPTree_exp6_mant7_out7_vec4_range8: 1393.8120 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst),1.353000e-03,CustomOperator_E3M2_to_E2M3_0: 1.300e-05 (1 inst); CustomOperator_E3M2_to_E2M3_1: 1.520e-05 (1 inst); CustomOperator_E3M2_to_E2M3_2: 1.710e-05 (1 inst); CustomOperator_E3M2_to_E2M3_3: 1.560e-05 (1 inst); DirectToFP14b_E3M2_x_E2M3_UE8M0: 7.320e-05 (1 inst); FPNAdder: 3.080e-04 (1 inst); FixedFPTree_exp6_mant7_out7_vec4_range8: 9.010e-04 (1 inst); SNPS_CLOCK_GATE: 5.870e-07 (1 inst),1.029000e-03,CustomOperator_E3M2_to_E2M3_0: 2.190e-05 (1 inst); CustomOperator_E3M2_to_E2M3_1: 2.610e-05 (1 inst); CustomOperator_E3M2_to_E2M3_2: 2.980e-05 (1 inst); CustomOperator_E3M2_to_E2M3_3: 2.730e-05 (1 inst); DirectToFP14b_E3M2_x_E2M3_UE8M0: 2.530e-05 (1 inst); FPNAdder: 1.960e-04 (1 inst); FixedFPTree_exp6_mant7_out7_vec4_range8: 6.160e-04 (1 inst); SNPS_CLOCK_GATE: 9.060e-06 (1 inst),1.4286,700.0,1059,0.372,0.0366,2048,1,5freq
